Year,Month,Day,Tair,Twat_obs,Twat_mod,Twat_obs_agg,Twat_mod_agg,Q
-999,-999,-999,1.17,5.52,4.158729670423413,-999.0,-999.0,13.73
-999,-999,-999,3.11,2.16,4.267981189977419,-999.0,-999.0,13.78
-999,-999,-999,2.54,4.17,4.346901566078712,-999.0,-999.0,13.98
-999,-999,-999,3.73,4.26,4.403972303496422,-999.0,-999.0,15.18
-999,-999,-999,1.41,5.32,4.098243980191646,-999.0,-999.0,13.65
-999,-999,-999,4.08,4.65,4.233882091167656,-999.0,-999.0,15.6
-999,-999,-999,6.09,3.17,5.2193668212138675,-999.0,-999.0,14.07
-999,-999,-999,2.8,3.54,4.908138763152208,-999.0,-999.0,14.59
-999,-999,-999,3.81,4.68,4.628514923308734,-999.0,-999.0,14.65
-999,-999,-999,4.38,4.36,4.705767252736066,-999.0,-999.0,15.33
2018,1,1,3.99,4.8,4.637175923113341,4.8,4.637175923113341,15.37
2018,1,2,2.73,4.9,4.322732123267621,4.9,4.322732123267621,14.84
2018,1,3,4.3,4.76,4.281431292503146,4.76,4.281431292503146,16.43
2018,1,4,6.06,3.45,4.931469641092651,3.45,4.931469641092651,15.5
2018,1,5,2.56,4.39,4.470197406326315,4.39,4.470197406326315,15.7
2018,1,6,2.58,4.57,3.8358882764923576,4.57,3.8358882764923576,16.26
2018,1,7,6.22,4.18,4.5612800331219105,4.18,4.5612800331219105,16.11
2018,1,8,4.62,2.06,4.705083727918634,2.06,4.705083727918634,16.75
2018,1,9,2.17,4.28,3.9527043219732976,4.28,3.9527043219732976,16.44
2018,1,10,4.23,6.31,4.031631703902654,6.31,4.031631703902654,16.18
2018,1,11,2.25,3.72,3.7344214179186945,3.72,3.7344214179186945,16.79
2018,1,12,2.28,3.33,3.459178020742657,3.33,3.459178020742657,16.31
2018,1,13,3.74,4.42,3.6954178014533765,4.42,3.6954178014533765,16.96
2018,1,14,-0.53,4.35,2.8292746522919527,4.35,2.8292746522919527,17.05
2018,1,15,-0.1,5.21,2.1952081569732886,5.21,2.1952081569732886,17.12
2018,1,16,2.27,2.75,2.627849212072265,2.75,2.627849212072265,17.32
2018,1,17,1.43,4.74,2.860318487878874,4.74,2.860318487878874,16.93
2018,1,18,4.14,4.59,3.457556399510982,4.59,3.457556399510982,17.47
2018,1,19,1.76,3.86,3.27135857507848,3.86,3.27135857507848,17.92
2018,1,20,0.81,4.34,2.6831634406166014,4.34,2.6831634406166014,18.12
2018,1,21,6.64,5.03,3.8593098633273355,5.03,3.8593098633273355,17.8
2018,1,22,3.32,4.88,3.8784528969556864,4.88,3.8784528969556864,19.25
2018,1,23,3.99,2.87,3.7431231041595403,2.87,3.7431231041595403,18.18
2018,1,24,1.08,4.85,3.0227505582347103,4.85,3.0227505582347103,19.32
2018,1,25,2.92,3.97,2.916423911051902,3.97,2.916423911051902,19.1
2018,1,26,4.32,4.13,3.486133289865946,4.13,3.486133289865946,18.76
2018,1,27,1.88,4.14,3.0368318481593386,4.14,3.0368318481593386,20.63
2018,1,28,5.02,3.94,3.4994967656130997,3.94,3.4994967656130997,18.92
2018,1,29,3.17,5.3,3.4989583067293624,5.3,3.4989583067293624,20.13
2018,1,30,3.88,4.05,3.3920824241517034,4.05,3.3920824241517034,20.36
2018,1,31,3.36,3.04,3.413437266306759,3.04,3.413437266306759,19.6
2018,2,1,8.37,3.8,4.399936058701632,3.8,4.399936058701632,21.06
2018,2,2,4.75,4.4,4.428541413046163,4.4,4.428541413046163,20.11
2018,2,3,2.77,5.49,3.6252762264136758,5.49,3.6252762264136758,20.55
2018,2,4,6.64,4.9,4.059321668899852,4.9,4.059321668899852,20.71
2018,2,5,2.67,3.48,3.6951730483305814,3.48,3.6951730483305814,20.68
2018,2,6,5.65,6.86,3.801915977593766,6.86,3.801915977593766,21.41
2018,2,7,1.43,4.68,3.1566697160789685,4.68,3.1566697160789685,21.57
2018,2,8,2.82,5.73,2.9693668315959783,5.73,2.9693668315959783,20.68
2018,2,9,6.0,4.35,3.6643388782862214,4.35,3.6643388782862214,22.35
2018,2,10,7.21,5.09,4.544599938733461,5.09,4.544599938733461,21.04
2018,2,11,6.21,5.45,4.618031336125171,5.45,4.618031336125171,22.45
2018,2,12,5.77,5.88,4.3683454499922885,5.88,4.3683454499922885,22.7
2018,2,13,5.54,5.77,4.333590799559685,5.77,4.333590799559685,21.7
2018,2,14,3.32,-999.0,3.8423603837623155,-999.0,-999.0,22.1
2018,2,15,4.98,4.52,3.8712235315594277,4.52,3.8712235315594277,22.03
2018,2,16,5.65,4.32,4.174539356758989,4.32,4.174539356758989,22.53
2018,2,17,8.83,5.29,5.020203155319761,5.29,5.020203155319761,22.65
2018,2,18,7.56,5.96,5.22319353552797,5.96,5.22319353552797,23.44
2018,2,19,3.5,4.87,4.207282555865284,4.87,4.207282555865284,24.06
2018,2,20,7.83,6.23,4.451795283800515,6.23,4.451795283800515,24.31
2018,2,21,6.56,6.69,4.795971071485671,6.69,4.795971071485671,23.23
2018,2,22,6.14,4.4,4.732605335073791,4.4,4.732605335073791,23.54
2018,2,23,8.88,4.55,5.324644877724044,4.55,5.324644877724044,23.23
2018,2,24,9.88,5.33,5.975769138614168,5.33,5.975769138614168,23.64
2018,2,25,9.85,5.86,6.131919073940022,5.86,6.131919073940022,24.75
2018,2,26,6.48,5.11,5.358191011604479,5.11,5.358191011604479,25.54
2018,2,27,7.71,7.07,5.254902392659338,7.07,5.254902392659338,24.0
2018,2,28,9.16,6.22,5.724443519373758,6.22,5.724443519373758,24.36
2018,3,1,10.63,5.93,6.282473393761438,5.93,6.282473393761438,24.76
2018,3,2,7.89,4.54,5.978502208322352,4.54,5.978502208322352,25.09
2018,3,3,8.66,4.75,5.865098820022003,4.75,5.865098820022003,24.76
2018,3,4,7.0,6.44,5.53739335879572,6.44,5.53739335879572,25.49
2018,3,5,7.0,4.13,5.335724598123345,4.13,5.335724598123345,25.19
2018,3,6,11.2,7.37,6.182672120209499,7.37,6.182672120209499,25.55
2018,3,7,12.47,6.3,7.038266282977727,6.3,7.038266282977727,26.03
2018,3,8,9.8,9.8,6.8726064106267275,9.8,6.8726064106267275,25.87
2018,3,9,12.14,8.96,7.1320182838257224,8.96,7.1320182838257224,25.82
2018,3,10,11.05,6.58,7.203899285307789,6.58,7.203899285307789,26.11
2018,3,11,9.23,6.76,6.765807799775526,6.76,6.765807799775526,26.26
2018,3,12,11.43,7.97,6.976341074631979,7.97,6.976341074631979,26.28
2018,3,13,13.98,8.78,7.783428716609565,8.78,7.783428716609565,26.47
2018,3,14,11.02,5.55,7.501786801163516,5.55,7.501786801163516,27.96
2018,3,15,14.42,5.51,7.922205653601514,5.51,7.922205653601514,27.2
2018,3,16,6.25,6.79,6.779251982429843,6.79,6.779251982429843,26.88
2018,3,17,13.33,8.11,7.196286609119047,8.11,7.196286609119047,27.57
2018,3,18,12.06,8.13,7.730169718778642,8.13,7.730169718778642,27.13
2018,3,19,11.49,8.82,7.611400942203746,8.82,7.611400942203746,28.22
2018,3,20,12.47,6.67,7.77975000371449,6.67,7.77975000371449,27.75
2018,3,21,8.51,5.67,7.189744750437953,5.67,7.189744750437953,27.63
2018,3,22,12.25,8.97,7.461957764232318,8.97,7.461957764232318,28.06
2018,3,23,13.61,7.4,8.23055298590795,7.4,8.23055298590795,27.39
2018,3,24,16.05,6.33,9.109787953325252,6.33,9.109787953325252,27.63
2018,3,25,12.26,8.62,8.822965571759815,8.62,8.822965571759815,27.73
2018,3,26,11.89,9.39,8.33149218808538,9.39,8.33149218808538,28.37
2018,3,27,12.71,8.6,8.22578151160572,8.6,8.22578151160572,29.79
2018,3,28,15.75,8.39,8.785944495488117,8.39,8.785944495488117,30.58
2018,3,29,14.78,8.82,9.16920971250147,8.82,9.16920971250147,29.01
2018,3,30,13.27,8.74,9.011103934937,8.74,9.011103934937,29.03
2018,3,31,15.56,7.89,9.42693584547901,7.89,9.42693584547901,28.26
2018,4,1,14.94,8.65,9.648134250164384,8.65,9.648134250164384,28.72
2018,4,2,16.89,10.02,10.078361359599452,10.02,10.078361359599452,28.74
2018,4,3,13.75,9.95,9.769353730980534,9.95,9.769353730980534,28.9
2018,4,4,14.71,9.93,9.636135599196255,9.93,9.636135599196255,29.18
2018,4,5,14.78,8.9,9.738486563155721,8.9,9.738486563155721,29.15
2018,4,6,12.85,9.84,9.474950129963037,9.84,9.474950129963037,28.82
2018,4,7,16.57,7.98,9.938323750433197,7.98,9.938323750433197,30.0
2018,4,8,16.71,10.47,10.478546426200019,10.47,10.478546426200019,29.22
2018,4,9,16.4,11.86,10.601651898820403,11.86,10.601651898820403,29.84
2018,4,10,16.13,9.09,10.419257703157971,9.09,10.419257703157971,31.62
2018,4,11,13.97,10.11,10.10916714869024,10.11,10.10916714869024,29.51
2018,4,12,16.16,11.16,10.438136857456731,11.16,10.438136857456731,29.24
2018,4,13,16.52,12.22,10.78028440217878,12.22,10.78028440217878,29.9
2018,4,14,15.81,10.66,10.70563622624762,10.66,10.70563622624762,30.84
2018,4,15,17.29,10.55,10.845815714223395,10.55,10.845815714223395,31.84
2018,4,16,18.62,9.41,11.466290409812313,9.41,11.466290409812313,29.78
2018,4,17,21.79,11.62,12.416259240630758,11.62,12.416259240630758,30.59
2018,4,18,18.56,-999.0,12.362788219463283,-999.0,-999.0,30.16
2018,4,19,18.93,12.07,12.212286734934745,12.07,12.212286734934745,30.38
2018,4,20,18.46,11.91,11.882516311042925,11.91,11.882516311042925,33.24
2018,4,21,14.97,12.39,11.328551298575782,12.39,11.328551298575782,30.01
2018,4,22,18.95,12.2,11.781829894525277,12.2,11.781829894525277,30.72
2018,4,23,19.32,11.53,12.300796988169804,11.53,12.300796988169804,30.9
2018,4,24,24.32,13.3,13.432526939153384,13.3,13.432526939153384,31.4
2018,4,25,19.2,12.84,13.240015599471926,12.84,13.240015599471926,30.77
2018,4,26,20.37,12.77,13.074867029628928,12.77,13.074867029628928,30.93
2018,4,27,19.89,11.92,13.10449129228727,11.92,13.10449129228727,30.62
2018,4,28,17.81,14.33,12.701997288752287,14.33,12.701997288752287,30.97
2018,4,29,22.62,13.83,13.424019356144253,13.83,13.424019356144253,30.7
2018,4,30,22.02,12.75,13.888280546493478,12.75,13.888280546493478,31.25
2018,5,1,22.28,14.44,14.098527437197719,14.44,14.098527437197719,30.74
2018,5,2,19.06,13.08,13.58454253310324,13.08,13.58454253310324,31.14
2018,5,3,23.87,12.93,14.175659803017053,12.93,14.175659803017053,30.94
2018,5,4,18.43,13.08,13.643882080071892,13.08,13.643882080071892,31.72
2018,5,5,22.59,12.21,13.970410643713873,12.21,13.970410643713873,30.95
2018,5,6,25.97,14.58,15.17620864569064,14.58,15.17620864569064,30.4
2018,5,7,19.78,12.41,14.491025936268688,12.41,14.491025936268688,31.87
2018,5,8,20.79,13.15,14.127310608073525,13.15,14.127310608073525,30.63
2018,5,9,22.29,12.43,14.483736548445899,12.43,14.483736548445899,30.72
2018,5,10,21.25,14.55,14.538167758354163,14.55,14.538167758354163,30.74
2018,5,11,19.32,14.61,14.029710208724792,14.61,14.029710208724792,31.98
2018,5,12,22.72,14.57,14.547252796314588,14.57,14.547252796314588,30.33
2018,5,13,20.62,13.98,14.246069773289008,13.98,14.246069773289008,34.77
2018,5,14,23.85,13.98,14.787142902751516,13.98,14.787142902751516,31.65
2018,5,15,21.22,15.74,14.893388503805467,15.74,14.893388503805467,31.06
2018,5,16,26.31,14.85,15.78249026862965,14.85,15.78249026862965,30.9
2018,5,17,21.79,15.84,15.583016491133586,15.84,15.583016491133586,31.05
2018,5,18,22.86,14.76,15.406670928098965,14.76,15.406670928098965,31.17
2018,5,19,25.28,15.95,15.938938560243445,15.95,15.938938560243445,31.23
2018,5,20,21.33,17.19,15.558791180500174,17.19,15.558791180500174,31.13
2018,5,21,24.38,16.6,15.809640416574707,16.6,15.809640416574707,30.82
2018,5,22,26.68,15.72,16.632419141886974,15.72,16.632419141886974,30.65
2018,5,23,20.98,16.5,15.979259585899628,16.5,15.979259585899628,30.63
2018,5,24,24.7,16.12,16.118429421526773,16.12,16.118429421526773,30.56
2018,5,25,24.98,16.48,16.462027363405625,16.48,16.462027363405625,31.37
2018,5,26,26.15,16.26,16.853487180621293,16.26,16.853487180621293,30.91
2018,5,27,22.23,16.54,16.464285115195985,16.54,16.464285115195985,29.74
2018,5,28,22.19,17.03,16.01233223184677,17.03,16.01233223184677,30.84
2018,5,29,25.99,15.93,16.647970617292522,15.93,16.647970617292522,30.5
2018,5,30,25.65,16.01,17.12114688707914,16.01,17.12114688707914,30.33
2018,5,31,25.67,15.75,17.290909399722846,15.75,17.290909399722846,30.1
2018,6,1,25.97,15.64,17.34868631889637,15.64,17.34868631889637,30.96
2018,6,2,24.02,16.13,17.026573759541925,16.13,17.026573759541925,30.75
2018,6,3,25.95,17.61,17.299366446273602,17.61,17.299366446273602,29.75
2018,6,4,26.17,16.65,17.59433576428163,16.65,17.59433576428163,30.22
2018,6,5,24.25,18.16,17.3948927418434,18.16,17.3948927418434,29.54
2018,6,6,29.5,17.78,18.29777864072459,17.78,18.29777864072459,29.34
2018,6,7,26.81,15.87,18.461025913133547,15.87,18.461025913133547,29.49
2018,6,8,23.57,-999.0,17.59176720389602,-999.0,-999.0,30.21
2018,6,9,27.34,18.83,17.82747864065244,18.83,17.82747864065244,30.2
2018,6,10,24.16,17.12,17.6382263506214,17.12,17.6382263506214,29.79
2018,6,11,27.76,18.62,18.072021152584266,18.62,18.072021152584266,29.84
2018,6,12,28.58,17.43,18.688278628388836,17.43,18.688278628388836,29.61
2018,6,13,24.69,18.47,18.260879273607515,18.47,18.260879273607515,28.94
2018,6,14,28.32,17.19,18.548313086974265,17.19,18.548313086974265,29.36
2018,6,15,27.29,16.74,18.704313340277043,16.74,18.704313340277043,29.51
2018,6,16,28.16,18.23,18.861997569198444,18.23,18.861997569198444,29.37
2018,6,17,30.37,18.56,19.407990700208543,18.56,19.407990700208543,29.62
2018,6,18,26.14,18.36,18.964524279355942,18.36,18.964524279355942,29.12
2018,6,19,25.17,17.65,18.37710549868735,17.65,18.37710549868735,28.78
2018,6,20,24.94,18.51,18.078281674911093,18.51,18.078281674911093,29.18
2018,6,21,25.13,19.24,18.09813428270674,19.24,18.09813428270674,28.34
2018,6,22,26.65,19.0,18.52373759386891,19.0,18.52373759386891,27.88
2018,6,23,27.52,19.29,18.960845465781667,19.29,18.960845465781667,28.04
2018,6,24,27.43,18.5,19.181458919120825,18.5,19.181458919120825,27.68
2018,6,25,28.55,20.4,19.50084011344304,20.4,19.50084011344304,27.58
2018,6,26,26.95,18.11,19.364031152897788,18.11,19.364031152897788,27.67
2018,6,27,29.85,19.83,19.82659644419904,19.83,19.82659644419904,27.29
2018,6,28,26.43,20.58,19.52910770718025,20.58,19.52910770718025,27.34
2018,6,29,32.42,19.93,20.45151415136376,19.93,20.45151415136376,26.74
2018,6,30,28.24,-999.0,20.335769470160567,-999.0,-999.0,27.33
2018,7,1,25.28,19.01,19.338827616000536,19.01,19.338827616000536,27.09
2018,7,2,24.86,20.62,18.788252272279497,20.62,18.788252272279497,26.61
2018,7,3,27.96,18.21,19.195142328942737,18.21,19.195142328942737,27.2
2018,7,4,26.55,18.7,19.254155405610767,18.7,19.254155405610767,27.27
2018,7,5,28.42,19.31,19.682082360085243,19.31,19.682082360085243,25.97
2018,7,6,27.92,20.98,19.920983626020277,20.98,19.920983626020277,26.06
2018,7,7,26.82,20.16,19.726285929345398,20.16,19.726285929345398,25.91
2018,7,8,25.25,18.84,19.276234301824676,18.84,19.276234301824676,25.71
2018,7,9,23.9,19.53,18.654158017489543,19.53,18.654158017489543,26.45
2018,7,10,26.01,19.25,18.84519702263142,19.25,18.84519702263142,25.69
2018,7,11,28.58,19.18,19.68116313409503,19.18,19.68116313409503,25.51
2018,7,12,27.27,20.89,19.960014583275928,20.89,19.960014583275928,24.85
2018,7,13,24.31,18.56,19.219675926282566,18.56,19.219675926282566,25.7
2018,7,14,27.11,21.55,19.399662242809697,21.55,19.399662242809697,24.71
2018,7,15,27.49,20.79,19.791808636831373,20.79,19.791808636831373,25.05
2018,7,16,24.91,21.06,19.36830988371648,21.06,19.36830988371648,25.01
2018,7,17,26.94,19.52,19.355054521379905,19.52,19.355054521379905,25.67
2018,7,18,26.69,19.84,19.638573334783057,19.84,19.638573334783057,24.06
2018,7,19,24.23,18.56,19.3014898107253,18.56,19.3014898107253,23.6
2018,7,20,27.18,19.47,19.53383763724905,19.47,19.53383763724905,24.31
2018,7,21,27.52,20.49,19.74222432998113,20.49,19.74222432998113,25.51
2018,7,22,28.5,21.29,20.05655178660333,21.29,20.05655178660333,24.74
2018,7,23,28.37,18.89,20.360263764260186,18.89,20.360263764260186,23.83
2018,7,24,23.43,19.62,19.469825567026895,19.62,19.469825567026895,23.34
2018,7,25,24.24,-999.0,18.868956927012647,-999.0,-999.0,23.88
2018,7,26,27.06,18.57,19.477631954548276,18.57,19.477631954548276,22.83
2018,7,27,26.98,20.55,19.882624310854222,20.55,19.882624310854222,23.32
2018,7,28,26.89,-999.0,19.94089186332536,-999.0,-999.0,23.17
2018,7,29,33.48,19.72,21.33819591836171,19.72,21.33819591836171,23.41
2018,7,30,26.82,19.45,20.577862930690177,19.45,20.577862930690177,25.52
2018,7,31,27.86,19.09,20.21825491128572,19.09,20.21825491128572,22.59
2018,8,1,27.39,19.84,20.367244560645666,19.84,20.367244560645666,21.98
2018,8,2,26.69,19.61,20.21937718433492,19.61,20.21937718433492,22.02
2018,8,3,24.65,19.42,19.734055356755352,19.42,19.734055356755352,21.27
2018,8,4,26.69,19.03,19.859178959673017,19.03,19.859178959673017,21.39
2018,8,5,23.51,20.05,19.36393215382807,20.05,19.36393215382807,21.33
2018,8,6,24.47,21.34,19.127854827245518,21.34,19.127854827245518,21.11
2018,8,7,23.86,19.79,18.99292452152988,19.79,18.99292452152988,21.25
2018,8,8,24.87,20.6,19.17022765537435,20.6,19.17022765537435,20.66
2018,8,9,29.21,18.17,20.18415825401742,18.17,20.18415825401742,21.58
2018,8,10,20.73,19.68,19.041363355541534,19.68,19.041363355541534,20.66
2018,8,11,25.7,18.37,19.034407898016635,18.37,19.034407898016635,20.48
2018,8,12,20.97,17.94,18.496365103659393,17.94,18.496365103659393,20.16
2018,8,13,23.12,18.63,18.328075681431887,18.63,18.328075681431887,20.22
2018,8,14,26.11,20.5,19.125143412471626,20.5,19.125143412471626,20.48
2018,8,15,23.92,20.21,19.267494916332048,20.21,19.267494916332048,19.45
2018,8,16,21.49,19.44,18.562641514591316,19.44,18.562641514591316,19.35
2018,8,17,22.07,17.6,18.221042372845343,17.6,18.221042372845343,19.32
2018,8,18,24.72,18.88,18.86163417581351,18.88,18.86163417581351,18.8
2018,8,19,21.75,19.31,18.637464732657442,19.31,18.637464732657442,18.78
2018,8,20,23.49,19.12,18.63964406110416,19.12,18.63964406110416,18.74
2018,8,21,22.99,17.03,18.594139169392278,17.03,18.594139169392278,19.33
2018,8,22,21.44,17.91,18.176006865367505,17.91,18.176006865367505,18.75
2018,8,23,26.87,18.66,19.21907770488878,18.66,19.21907770488878,18.55
2018,8,24,23.69,19.19,19.2922757823221,19.19,19.2922757823221,18.81
2018,8,25,18.21,16.38,17.72075467491154,16.38,17.72075467491154,18.05
2018,8,26,22.47,18.33,17.695063610695502,18.33,17.695063610695502,18.17
2018,8,27,20.6,18.55,17.73697267821148,18.55,17.73697267821148,17.74
2018,8,28,23.46,19.18,18.22515651521538,19.18,18.22515651521538,17.77
2018,8,29,20.0,18.94,17.89748360530291,18.94,17.89748360530291,17.21
2018,8,30,21.18,18.74,17.806072673239715,18.74,17.806072673239715,16.6
2018,8,31,22.25,17.27,18.115373777516794,17.27,18.115373777516794,17.08
2018,9,1,22.79,16.07,18.228327499733307,16.07,18.228327499733307,18.02
2018,9,2,18.48,17.49,17.264413863299037,17.49,17.264413863299037,17.42
2018,9,3,20.03,18.79,16.910709207835225,18.79,16.910709207835225,17.29
2018,9,4,19.57,19.09,16.836638194446326,19.09,16.836638194446326,17.37
2018,9,5,19.03,18.31,16.738229788293822,18.31,16.738229788293822,16.41
2018,9,6,23.68,17.93,17.862417461163297,17.93,17.862417461163297,16.32
2018,9,7,20.77,17.78,18.059053028792025,17.78,18.059053028792025,15.8
2018,9,8,17.25,16.74,16.890491153717257,16.74,16.890491153717257,15.77
2018,9,9,21.42,17.06,17.107173218810612,17.06,17.107173218810612,16.13
2018,9,10,23.63,18.75,18.09091342389599,18.75,18.09091342389599,16.45
2018,9,11,21.26,16.03,18.161685308212554,16.03,18.161685308212554,15.41
2018,9,12,15.96,18.48,16.64235585618391,18.48,16.64235585618391,15.13
2018,9,13,17.84,16.44,16.03599922496562,16.44,16.03599922496562,15.19
2018,9,14,21.14,17.97,16.86357646187736,17.97,16.86357646187736,15.4
2018,9,15,17.0,15.13,16.550510168857826,15.13,16.550510168857826,14.4
2018,9,16,19.1,17.01,16.60990895709284,17.01,16.60990895709284,14.1
2018,9,17,19.56,15.57,16.941001687563766,15.57,16.941001687563766,14.41
2018,9,18,15.96,14.77,16.142407891280165,14.77,16.142407891280165,14.06
2018,9,19,17.49,16.29,15.852717887720036,16.29,15.852717887720036,14.16
2018,9,20,10.93,16.96,14.177316013598716,16.96,14.177316013598716,14.18
2018,9,21,15.16,14.98,14.014346726192043,14.98,14.014346726192043,13.93
2018,9,22,16.5,14.21,14.639292395689813,14.21,14.639292395689813,15.07
2018,9,23,14.31,15.49,14.449083987263188,15.49,14.449083987263188,14.06
2018,9,24,19.86,15.37,15.665790134401394,15.37,15.665790134401394,13.93
2018,9,25,13.53,15.89,14.976694441384549,15.89,14.976694441384549,14.01
2018,9,26,15.31,16.16,14.583706484336744,16.16,14.583706484336744,13.1
2018,9,27,16.24,15.03,14.807935982177828,15.03,14.807935982177828,14.1
2018,9,28,18.66,16.81,15.672820768418775,16.81,15.672820768418775,13.27
2018,9,29,12.7,15.05,14.59078519897816,15.05,14.59078519897816,13.6
2018,9,30,17.69,14.35,14.993866865415644,14.35,14.993866865415644,12.68
2018,10,1,15.18,12.96,15.150747343932329,12.96,15.150747343932329,12.45
2018,10,2,12.99,14.18,14.081013562657542,14.18,14.081013562657542,13.39
2018,10,3,15.67,13.97,14.18900253039064,13.97,14.18900253039064,12.99
2018,10,4,14.93,15.14,14.487735494668073,15.14,14.487735494668073,12.33
2018,10,5,13.13,14.51,14.017917361363404,14.51,14.017917361363404,12.24
2018,10,6,14.26,12.73,13.748863214022272,12.73,13.748863214022272,13.26
2018,10,7,13.15,13.95,13.63266881688338,13.95,13.63266881688338,11.96
2018,10,8,13.94,14.31,13.44796519207855,14.31,13.44796519207855,13.6
2018,10,9,14.83,15.03,13.89418008210711,15.03,13.89418008210711,11.88
2018,10,10,16.47,14.26,14.585853000698787,14.26,14.585853000698787,12.54
2018,10,11,10.62,14.0,13.382677501891948,14.0,13.382677501891948,11.93
2018,10,12,17.16,13.16,14.053059125243344,13.16,14.053059125243344,12.36
2018,10,13,8.79,13.35,12.800553155662936,13.35,12.800553155662936,11.69
2018,10,14,12.18,14.07,12.319154519635447,14.07,12.319154519635447,11.78
2018,10,15,13.46,11.35,12.94796028330408,11.35,12.94796028330408,11.81
2018,10,16,12.65,12.2,13.126716162008828,12.2,13.126716162008828,11.33
2018,10,17,10.64,11.64,12.356945348741952,11.64,12.356945348741952,12.11
2018,10,18,11.27,12.65,12.092613797077792,12.65,12.092613797077792,11.38
2018,10,19,10.5,13.37,11.903220976214413,13.37,11.903220976214413,11.44
2018,10,20,10.11,11.4,11.66445404324773,11.4,11.66445404324773,11.1
2018,10,21,12.8,9.47,12.4081875188255,9.47,12.4081875188255,10.72
2018,10,22,11.62,11.31,12.518160482489526,11.31,12.518160482489526,11.3
2018,10,23,9.32,12.5,11.210949866710573,12.5,11.210949866710573,13.68
2018,10,24,12.31,11.99,11.48669383663944,11.99,11.48669383663944,11.78
2018,10,25,10.94,11.74,11.815839072900914,11.74,11.815839072900914,11.25
2018,10,26,11.76,10.9,12.015499942923393,10.9,12.015499942923393,11.1
2018,10,27,11.21,9.76,11.986153443555231,9.76,11.986153443555231,11.2
2018,10,28,8.1,11.42,10.91528100324053,11.42,10.91528100324053,11.47
2018,10,29,8.45,9.93,10.397446485284268,9.93,10.397446485284268,10.68
2018,10,30,10.89,12.81,10.81636937345663,12.81,10.81636937345663,11.85
2018,10,31,10.43,11.06,11.056974848082685,11.06,11.056974848082685,11.51
2018,11,1,8.99,-999.0,10.658651043178041,-999.0,-999.0,11.49
2018,11,2,9.09,9.61,10.39690632044322,9.61,10.39690632044322,11.29
2018,11,3,11.23,10.0,10.998134468921084,10.0,10.998134468921084,11.04
2018,11,4,7.32,9.72,10.24113740710799,9.72,10.24113740710799,11.42
2018,11,5,9.42,10.94,10.063989200746596,10.94,10.063989200746596,11.35
2018,11,6,7.75,9.88,9.891458314493514,9.88,9.891458314493514,10.84
2018,11,7,7.55,8.83,9.598167398306924,8.83,9.598167398306924,10.75
2018,11,8,10.02,11.32,10.132747420536914,11.32,10.132747420536914,11.05
2018,11,9,9.31,9.35,10.122430804414492,9.35,10.122430804414492,12.17
2018,11,10,9.12,9.94,10.17185214739047,9.94,10.17185214739047,10.55
2018,11,11,9.95,8.43,10.550440824082091,8.43,10.550440824082091,10.5
2018,11,12,7.22,9.28,9.815608853299507,9.28,9.815608853299507,11.12
2018,11,13,8.39,9.1,9.510584198384176,9.1,9.510584198384176,11.07
2018,11,14,6.25,6.77,8.923060280100351,6.77,8.923060280100351,11.16
2018,11,15,7.37,10.55,8.752569565502563,10.55,8.752569565502563,11.22
2018,11,16,6.31,9.7,8.55901482205704,9.7,8.55901482205704,11.01
2018,11,17,6.62,7.89,8.213311666068313,7.89,8.213311666068313,12.25
2018,11,18,7.47,7.07,8.583136191340413,7.07,8.583136191340413,10.62
2018,11,19,4.5,8.4,8.010469783804643,8.4,8.010469783804643,10.86
2018,11,20,10.19,8.02,8.999086960555335,8.02,8.999086960555335,11.19
2018,11,21,3.85,8.17,8.235023575633111,8.17,8.235023575633111,10.72
2018,11,22,3.31,7.89,6.937492094999428,7.89,6.937492094999428,11.24
2018,11,23,7.92,8.09,7.492907454806061,8.09,7.492907454806061,12.66
2018,11,24,7.06,-999.0,8.103564832555632,-999.0,-999.0,11.42
2018,11,25,6.6,7.92,8.090227667601841,7.92,8.090227667601841,11.59
2018,11,26,6.49,6.19,8.065510247452362,6.19,8.065510247452362,11.05
2018,11,27,5.09,8.49,7.617735650100139,8.49,7.617735650100139,11.31
2018,11,28,3.2,8.66,6.692056412269738,8.66,6.692056412269738,11.46
2018,11,29,5.04,10.07,6.661072723192206,10.07,6.661072723192206,11.55
2018,11,30,3.42,5.69,6.215719251324018,5.69,6.215719251324018,12.66
2018,12,1,6.62,6.95,6.75313082824648,6.95,6.75313082824648,12.15
2018,12,2,4.27,4.52,6.811787055338927,4.52,6.811787055338927,11.47
2018,12,3,2.81,7.06,6.032457542814443,7.06,6.032457542814443,12.1
2018,12,4,3.72,5.86,5.773287870944131,5.86,5.773287870944131,12.32
2018,12,5,5.1,8.23,6.068251182491795,8.23,6.068251182491795,12.89
2018,12,6,3.05,5.44,5.6193098951935365,5.44,5.6193098951935365,13.4
2018,12,7,2.45,4.43,5.2573773201143235,4.43,5.2573773201143235,11.88
2018,12,8,4.5,5.55,5.730050200941908,5.55,5.730050200941908,12.04
2018,12,9,4.42,3.96,6.090322347230264,3.96,6.090322347230264,11.99
2018,12,10,2.84,6.6,5.648621395650205,6.6,5.648621395650205,12.44
2018,12,11,2.83,3.69,5.19081922305133,3.69,5.19081922305133,12.9
2018,12,12,4.17,5.7,5.299997257045028,5.7,5.299997257045028,13.37
