Date,T_air,T_water,Discharge
2020-01-05,5.09,3.63,16.28
2020-01-06,3.99,3.8,15.44
2020-01-07,3.58,3.49,16.03
2020-01-08,5.05,2.72,15.77
2020-01-09,6.44,4.27,16.42
2020-01-10,5.17,4.69,16.08
2020-01-11,-0.5,4.6,16.41
2020-01-12,0.66,4.88,16.36
2020-01-13,2.01,4.37,17.29
2020-01-14,3.35,3.5,17.6
2020-01-15,4.38,4.86,17.11
2020-01-16,1.95,2.65,17.4
2020-01-17,3.83,3.11,17.03
2020-01-18,2.0,-999.0,17.57
2020-01-19,2.35,5.08,17.84
2020-01-20,0.82,4.94,20.74
2020-01-21,1.86,4.49,17.77
2020-01-22,1.07,5.08,19.44
2020-01-23,1.9,3.14,19.18
2020-01-24,6.04,4.38,18.85
2020-01-25,2.11,3.91,20.27
2020-01-26,9.36,4.9,19.24
2020-01-27,5.17,3.96,19.42
2020-01-28,4.64,3.71,19.35
2020-01-29,2.65,4.65,20.39
2020-01-30,5.87,5.01,20.44
2020-01-31,3.41,3.49,19.61
2020-02-01,4.91,4.13,19.57
2020-02-02,9.9,3.16,20.13
2020-02-03,4.69,1.76,20.07
2020-02-04,7.3,4.49,20.54
2020-02-05,3.71,4.94,21.6
2020-02-06,5.16,4.63,20.71
2020-02-07,8.89,2.46,21.06
2020-02-08,4.22,4.11,21.29
2020-02-09,9.23,2.29,21.96
2020-02-10,7.15,5.92,20.93
2020-02-11,4.74,3.52,21.51
2020-02-12,7.27,5.91,22.06
2020-02-13,8.09,5.66,22.94
2020-02-14,7.52,3.87,22.07
2020-02-15,3.28,3.7,21.85
2020-02-16,5.12,5.25,22.99
2020-02-17,6.22,4.12,22.53
2020-02-18,6.72,5.13,22.52
2020-02-19,8.26,4.61,22.87
2020-02-20,7.53,3.38,23.21
2020-02-21,4.66,3.01,23.21
2020-02-22,8.26,5.54,22.97
2020-02-23,8.88,4.83,24.37
2020-02-24,8.94,4.91,24.86
2020-02-25,10.15,6.24,24.52
2020-02-26,9.82,6.8,23.86
2020-02-27,9.25,5.44,24.36
2020-02-28,8.36,5.46,24.61
2020-02-29,5.35,6.39,25.13
2020-03-01,9.71,4.62,25.33
2020-03-02,9.45,6.29,24.79
2020-03-03,9.75,6.72,25.29
2020-03-04,6.84,6.94,25.66
2020-03-05,7.41,4.42,26.63
2020-03-06,11.87,5.69,26.13
2020-03-07,9.87,5.68,26.35
2020-03-08,11.5,6.76,26.06
2020-03-09,10.38,7.24,27.18
2020-03-10,10.57,8.36,26.53
2020-03-11,12.58,6.47,26.1
2020-03-12,9.87,6.58,27.61
2020-03-13,11.29,8.34,27.16
2020-03-14,10.37,7.59,26.68
2020-03-15,10.62,8.68,26.8
2020-03-16,11.07,7.81,27.31
2020-03-17,12.33,6.48,27.55
2020-03-18,11.13,6.42,27.52
2020-03-19,14.8,6.32,27.72
2020-03-20,10.7,8.65,29.02
2020-03-21,12.32,9.3,28.52
2020-03-22,12.01,-999.0,28.03
2020-03-23,15.99,9.2,28.66
2020-03-24,13.69,9.64,27.77
2020-03-25,15.57,8.02,28.52
2020-03-26,10.74,7.57,29.88
2020-03-27,14.45,9.7,28.42
2020-03-28,15.9,9.4,28.29
2020-03-29,14.49,9.21,28.47
2020-03-30,16.67,9.62,28.44
2020-03-31,13.71,9.69,28.64
2020-04-01,17.77,10.78,28.9
2020-04-02,19.75,10.92,28.66
2020-04-03,14.64,10.3,29.27
2020-04-04,14.68,10.74,29.93
2020-04-05,18.68,10.54,29.09
2020-04-06,19.14,9.7,30.68
2020-04-07,15.14,11.05,29.92
2020-04-08,15.55,9.03,30.39
2020-04-09,16.03,11.62,29.52
2020-04-10,14.11,9.5,30.41
2020-04-11,15.17,11.12,29.54
2020-04-12,15.2,10.12,30.59
2020-04-13,15.88,11.66,30.2
2020-04-14,17.54,11.21,30.49
2020-04-15,18.28,9.79,29.8
2020-04-16,21.12,11.94,29.95
2020-04-17,16.22,11.08,30.72
2020-04-18,20.38,12.67,30.05
2020-04-19,18.18,11.93,30.74
2020-04-20,18.71,12.46,30.04
2020-04-21,20.35,11.25,31.12
2020-04-22,16.95,11.75,30.17
2020-04-23,20.15,12.02,31.0
2020-04-24,19.91,13.48,31.09
2020-04-25,20.76,14.43,30.47
2020-04-26,20.54,12.09,31.13
2020-04-27,25.06,14.11,30.97
2020-04-28,19.06,11.0,30.62
2020-04-29,19.45,12.11,30.49
2020-04-30,19.45,-999.0,30.29
2020-05-01,19.77,12.22,31.12
2020-05-02,19.78,12.12,30.41
2020-05-03,23.61,14.26,31.02
2020-05-04,24.25,13.76,30.86
2020-05-05,20.44,14.49,31.39
2020-05-06,20.09,-999.0,30.86
2020-05-07,22.87,14.64,30.85
2020-05-08,20.99,15.16,31.44
2020-05-09,23.53,14.57,31.18
2020-05-10,22.83,13.58,31.16
2020-05-11,19.55,15.95,31.25
2020-05-12,25.84,14.43,30.44
2020-05-13,26.49,14.21,31.42
2020-05-14,21.83,15.1,31.3
2020-05-15,22.43,14.49,30.52
2020-05-16,23.93,15.11,30.78
2020-05-17,24.17,15.99,30.85
2020-05-18,24.97,16.12,30.78
2020-05-19,27.81,14.99,30.99
2020-05-20,23.58,15.52,31.82
2020-05-21,22.47,17.2,31.46
2020-05-22,21.44,16.74,30.22
2020-05-23,22.87,18.44,31.02
2020-05-24,24.39,17.66,31.55
2020-05-25,28.17,17.73,30.78
2020-05-26,23.67,15.31,31.24
2020-05-27,25.28,17.58,32.19
2020-05-28,24.91,16.87,31.07
2020-05-29,27.44,16.48,30.47
2020-05-30,30.22,17.3,30.96
2020-05-31,24.22,18.19,30.28
2020-06-01,24.4,17.85,30.15
2020-06-02,27.57,16.57,29.91
2020-06-03,26.95,18.29,31.18
2020-06-04,29.37,17.01,29.58
2020-06-05,26.94,17.96,30.99
2020-06-06,25.14,17.53,30.04
2020-06-07,27.13,17.71,29.17
2020-06-08,28.25,18.79,29.79
2020-06-09,27.75,17.07,28.85
2020-06-10,27.2,20.14,29.77
2020-06-11,28.39,16.46,29.87
2020-06-12,28.67,17.77,28.96
2020-06-13,29.16,18.82,29.18
2020-06-14,27.76,19.12,30.67
2020-06-15,26.18,18.51,28.69
2020-06-16,26.87,18.63,28.39
2020-06-17,29.04,19.17,29.79
2020-06-18,25.04,18.6,30.25
2020-06-19,27.46,20.3,28.47
2020-06-20,25.98,19.81,29.01
2020-06-21,26.86,19.91,29.19
2020-06-22,29.4,18.14,27.81
2020-06-23,27.25,19.09,27.78
2020-06-24,26.99,18.93,28.72
2020-06-25,24.21,18.28,29.07
2020-06-26,28.44,19.7,27.94
2020-06-27,28.25,18.86,27.13
2020-06-28,31.3,20.1,29.06
2020-06-29,26.37,18.42,26.99
2020-06-30,27.43,21.26,26.93
2020-07-01,27.5,18.69,27.13
2020-07-02,30.15,19.85,27.98
2020-07-03,26.81,20.46,27.2
2020-07-04,27.55,19.14,26.75
2020-07-05,28.19,20.6,26.64
2020-07-06,27.34,18.55,26.26
2020-07-07,26.05,21.26,26.41
2020-07-08,27.31,19.85,25.22
2020-07-09,29.05,19.27,25.65
2020-07-10,24.82,19.59,25.76
2020-07-11,27.11,20.72,25.04
2020-07-12,25.4,19.34,25.54
2020-07-13,29.16,19.2,25.07
2020-07-14,23.68,19.74,26.42
2020-07-15,25.56,18.8,26.05
2020-07-16,27.38,21.8,24.49
2020-07-17,29.71,19.42,24.46
2020-07-18,26.39,20.83,24.34
2020-07-19,25.35,20.21,24.01
2020-07-20,30.16,19.02,24.15
2020-07-21,23.43,19.99,23.57
2020-07-22,21.86,20.78,23.29
2020-07-23,27.07,19.8,23.92
2020-07-24,25.11,-999.0,23.76
2020-07-25,23.99,20.99,22.89
2020-07-26,27.37,20.87,23.62
2020-07-27,26.35,19.48,22.61
2020-07-28,24.64,18.84,22.85
2020-07-29,23.12,19.29,23.05
2020-07-30,27.33,20.07,22.36
2020-07-31,26.79,20.4,22.46
2020-08-01,25.19,17.65,21.8
2020-08-02,28.97,19.78,21.77
2020-08-03,23.03,19.92,21.59
2020-08-04,22.01,19.45,21.2
2020-08-05,23.56,20.98,21.26
2020-08-06,24.74,20.07,20.63
2020-08-07,25.19,20.92,20.78
2020-08-08,24.1,19.35,20.7
2020-08-09,25.16,20.46,20.54
2020-08-10,21.83,21.11,20.37
2020-08-11,27.09,20.73,20.28
2020-08-12,23.9,18.28,20.41
2020-08-13,26.16,19.06,20.52
2020-08-14,24.48,18.91,19.52
2020-08-15,24.56,19.69,19.18
2020-08-16,24.64,19.82,19.05
2020-08-17,24.25,18.23,19.07
2020-08-18,24.49,19.07,18.96
2020-08-19,25.71,16.92,18.63
2020-08-20,23.29,20.31,18.3
2020-08-21,24.16,18.29,18.41
2020-08-22,22.41,18.78,18.54
2020-08-23,25.3,18.34,18.63
2020-08-24,20.91,19.72,17.87
2020-08-25,25.7,15.65,17.76
2020-08-26,21.85,18.39,17.42
2020-08-27,18.9,18.22,17.61
2020-08-28,21.84,17.79,17.12
2020-08-29,20.05,19.88,17.63
2020-08-30,22.92,17.18,16.55
2020-08-31,19.75,18.75,16.82
2020-09-01,19.99,18.24,16.99
2020-09-02,16.92,19.05,16.77
2020-09-03,19.61,17.03,19.36
2020-09-04,15.48,16.86,16.56
2020-09-05,16.98,18.59,15.82
2020-09-06,21.48,17.82,16.02
2020-09-07,21.34,15.75,15.32
2020-09-08,20.43,16.65,15.73
2020-09-09,17.45,17.47,15.28
2020-09-10,19.1,17.81,16.06
2020-09-11,18.99,16.19,15.09
2020-09-12,16.49,13.84,15.14
2020-09-13,21.62,17.17,14.78
2020-09-14,20.17,15.31,16.3
2020-09-15,17.77,14.4,14.63
2020-09-16,18.07,13.47,16.15
2020-09-17,18.23,17.0,15.02
2020-09-18,13.53,16.2,14.66
2020-09-19,16.92,15.72,14.46
2020-09-20,15.84,17.22,14.35
2020-09-21,15.0,16.35,13.39
2020-09-22,16.24,17.2,13.75
2020-09-23,20.19,14.07,14.29
2020-09-24,17.67,15.3,13.62
2020-09-25,15.04,13.6,13.03
2020-09-26,17.13,14.86,13.39
2020-09-27,18.57,14.71,14.65
2020-09-28,17.42,15.46,14.06
2020-09-29,15.48,14.75,13.06
2020-09-30,13.86,15.19,13.6
2020-10-01,16.34,15.14,12.72
2020-10-02,15.53,16.46,12.21
2020-10-03,16.33,13.86,12.32
2020-10-04,15.6,13.1,13.78
2020-10-05,16.22,14.16,12.37
2020-10-06,12.85,12.97,12.3
2020-10-07,16.35,15.12,12.19
2020-10-08,13.9,13.22,13.83
2020-10-09,17.45,12.8,13.41
2020-10-10,11.72,12.76,14.11
2020-10-11,16.37,13.82,11.93
2020-10-12,13.09,12.8,12.09
2020-10-13,11.19,12.18,11.33
2020-10-14,11.32,14.35,12.88
2020-10-15,11.45,11.69,11.28
2020-10-16,12.73,12.45,11.78
2020-10-17,12.73,12.93,11.18
2020-10-18,10.34,10.51,11.29
2020-10-19,11.24,12.48,11.15
2020-10-20,15.38,10.81,11.18
2020-10-21,14.36,12.55,11.15
2020-10-22,11.58,10.62,11.1
2020-10-23,10.59,12.14,11.82
2020-10-24,10.56,12.42,10.83
2020-10-25,11.36,-999.0,11.34
2020-10-26,7.9,11.29,12.03
2020-10-27,9.25,10.67,10.93
2020-10-28,6.24,10.19,10.82
2020-10-29,10.19,12.1,10.99
2020-10-30,10.5,9.79,11.88
2020-10-31,8.06,9.32,11.16
2020-11-01,12.0,10.89,10.81
2020-11-02,6.22,9.29,11.3
2020-11-03,5.57,9.01,10.59
2020-11-04,8.78,8.38,11.41
2020-11-05,10.25,9.21,11.23
2020-11-06,11.36,9.48,10.86
2020-11-07,6.9,9.67,10.66
2020-11-08,9.81,10.25,10.65
2020-11-09,7.42,9.7,11.32
2020-11-10,6.99,8.85,11.87
2020-11-11,8.94,8.72,10.76
2020-11-12,8.33,9.3,11.31
2020-11-13,3.72,9.94,10.42
2020-11-14,9.67,8.66,10.84
2020-11-15,9.33,7.95,11.1
2020-11-16,5.17,7.3,10.78
2020-11-17,7.07,6.72,10.8
2020-11-18,7.13,8.72,10.92
2020-11-19,6.52,8.51,11.4
2020-11-20,4.77,8.39,11.19
2020-11-21,4.39,7.57,10.65
2020-11-22,5.55,8.99,10.71
2020-11-23,7.82,6.98,11.15
2020-11-24,6.44,8.31,11.72
2020-11-25,4.49,7.2,10.77
2020-11-26,6.66,6.52,11.35
2020-11-27,-0.7,7.62,11.4
2020-11-28,7.18,7.33,12.69
2020-11-29,1.3,7.17,11.58
2020-11-30,3.94,6.79,12.04
2020-12-01,2.33,6.57,11.97
2020-12-02,1.88,8.89,11.31
2020-12-03,6.69,7.59,12.51
2020-12-04,3.34,7.03,12.23
2020-12-05,4.87,6.32,12.49
2020-12-06,4.0,7.12,18.4
2020-12-07,4.96,6.54,11.72
2020-12-08,4.08,5.96,13.83
2020-12-09,1.28,5.54,12.41
2020-12-10,5.77,5.68,12.8
2020-12-11,2.72,2.5,12.71
2020-12-12,0.52,5.8,12.64
2020-12-13,2.72,5.02,12.69
2020-12-14,6.51,7.02,13.22
2020-12-15,5.15,5.37,12.61
2020-12-16,2.7,4.09,13.71
2020-12-17,2.65,5.15,13.17
2020-12-18,2.66,4.08,13.04
2020-12-19,7.41,5.53,13.39
2020-12-20,3.98,5.28,14.58
2020-12-21,4.04,5.89,13.59
2020-12-22,5.2,4.07,14.14
2020-12-23,3.59,4.84,13.76
2020-12-24,2.57,3.38,14.65
2020-12-25,2.67,5.39,14.73
2020-12-26,2.9,5.15,15.97
2020-12-27,2.95,5.08,14.5
2020-12-28,4.47,4.53,15.11
2020-12-29,3.11,4.9,14.9
2020-12-30,4.47,6.04,15.9
2020-12-31,2.84,4.11,14.82
2021-01-01,3.16,4.53,15.57
2021-01-02,-0.99,3.26,15.17
2021-01-03,4.84,3.44,15.37
2021-01-04,3.71,4.37,15.59
2021-01-05,5.02,5.34,15.83
2021-01-06,-2.75,3.95,15.78
2021-01-07,7.24,3.94,16.1
2021-01-08,2.81,3.74,17.34
2021-01-09,5.33,3.59,16.93
2021-01-10,1.06,4.4,16.99
2021-01-11,4.4,2.58,16.39
2021-01-12,1.11,5.34,16.39
2021-01-13,2.01,3.38,17.52
2021-01-14,7.13,4.75,17.61
2021-01-15,2.97,2.75,18.31
2021-01-16,3.83,4.68,17.12
2021-01-17,5.19,4.68,17.44
2021-01-18,4.5,4.39,17.15
2021-01-19,3.87,3.01,17.69
2021-01-20,4.37,4.25,18.68
2021-01-21,8.51,2.82,17.99
2021-01-22,3.66,3.76,18.74
2021-01-23,4.25,5.05,18.44
2021-01-24,6.03,4.82,18.87
2021-01-25,6.22,4.05,18.43
2021-01-26,6.47,3.08,19.08
2021-01-27,5.46,4.72,18.43
2021-01-28,1.99,4.11,19.28
2021-01-29,7.63,1.79,18.98
2021-01-30,2.17,4.92,20.54
2021-01-31,5.17,4.14,20.36
2021-02-01,3.16,5.39,20.32
2021-02-02,4.65,3.13,21.37
2021-02-03,5.54,1.08,20.02
2021-02-04,5.64,4.57,21.97
2021-02-05,5.96,4.62,21.34
2021-02-06,8.46,2.68,20.8
2021-02-07,6.26,3.43,21.85
2021-02-08,4.99,7.21,20.83
2021-02-09,7.53,4.2,21.09
2021-02-10,8.11,5.29,21.34
2021-02-11,3.41,3.96,21.54
2021-02-12,7.2,2.57,21.53
2021-02-13,7.54,4.54,22.96
2021-02-14,5.69,4.51,22.17
2021-02-15,9.18,4.43,22.65
2021-02-16,6.27,4.78,22.38
2021-02-17,6.97,5.22,22.2
2021-02-18,6.52,4.88,23.11
2021-02-19,7.05,3.83,22.52
2021-02-20,4.98,5.65,23.27
2021-02-21,4.45,3.29,22.97
2021-02-22,10.68,-999.0,25.34
2021-02-23,5.96,6.13,24.38
2021-02-24,5.84,5.97,24.02
2021-02-25,3.68,5.49,25.01
2021-02-26,6.88,-999.0,23.95
2021-02-27,5.68,5.01,24.77
2021-02-28,11.78,5.54,24.72
2021-03-01,10.69,4.29,24.92
2021-03-02,7.48,5.24,25.83
2021-03-03,13.53,6.72,25.54
2021-03-04,11.17,7.59,25.41
2021-03-05,8.74,5.84,24.84
2021-03-06,4.58,7.11,25.18
2021-03-07,14.34,4.54,25.65
2021-03-08,7.17,7.21,25.91
2021-03-09,6.84,5.85,25.58
2021-03-10,12.37,7.07,28.5
2021-03-11,15.39,6.62,27.44
2021-03-12,13.48,-999.0,26.8
2021-03-13,12.03,6.2,26.63
2021-03-14,12.29,7.81,26.64
2021-03-15,13.0,7.02,26.5
2021-03-16,13.01,7.25,27.06
2021-03-17,12.25,7.34,27.29
2021-03-18,12.09,6.79,26.83
2021-03-19,11.96,7.74,27.6
2021-03-20,10.78,7.81,27.48
2021-03-21,11.93,8.23,27.07
2021-03-22,9.3,8.19,27.46
2021-03-23,12.7,9.03,27.75
2021-03-24,11.12,9.28,29.63
2021-03-25,11.09,7.43,28.5
2021-03-26,13.87,9.47,27.81
2021-03-27,16.5,7.54,28.69
2021-03-28,15.75,9.44,27.99
2021-03-29,10.98,9.6,29.36
2021-03-30,12.35,-999.0,28.54
2021-03-31,16.42,9.33,28.81
2021-04-01,12.78,8.9,29.9
2021-04-02,14.5,8.74,28.59
2021-04-03,16.26,10.98,28.66
2021-04-04,13.42,9.1,29.01
2021-04-05,15.78,9.08,30.04
2021-04-06,13.11,10.1,28.92
2021-04-07,14.78,10.84,28.79
2021-04-08,16.83,10.15,29.43
2021-04-09,13.21,11.59,30.03
2021-04-10,17.48,11.09,30.62
2021-04-11,16.76,8.52,29.67
2021-04-12,18.11,-999.0,29.77
2021-04-13,17.66,10.41,30.81
2021-04-14,20.14,11.59,29.5
2021-04-15,17.86,8.62,30.0
2021-04-16,16.96,13.93,30.34
2021-04-17,18.26,12.05,30.56
2021-04-18,19.3,11.8,30.14
2021-04-19,18.51,12.98,30.44
2021-04-20,18.69,14.27,29.77
2021-04-21,17.4,12.94,30.26
2021-04-22,17.68,13.16,30.84
2021-04-23,16.39,12.47,30.25
2021-04-24,22.89,12.34,30.71
2021-04-25,17.09,12.14,30.97
2021-04-26,18.38,11.93,30.6
2021-04-27,18.52,12.21,30.89
2021-04-28,21.94,11.68,30.45
2021-04-29,19.74,13.09,30.76
2021-04-30,23.01,11.62,31.24
2021-05-01,19.35,13.63,30.99
2021-05-02,21.44,13.54,30.68
2021-05-03,19.39,13.86,31.07
2021-05-04,25.53,13.32,31.4
2021-05-05,19.04,17.05,30.34
2021-05-06,22.21,15.47,31.77
2021-05-07,23.03,13.0,30.84
2021-05-08,22.76,14.61,31.24
2021-05-09,21.72,13.9,31.82
2021-05-10,22.0,13.62,30.5
2021-05-11,22.51,13.42,30.69
2021-05-12,22.29,15.33,30.85
2021-05-13,24.67,14.34,30.65
2021-05-14,27.32,16.12,32.34
2021-05-15,21.94,16.27,30.59
2021-05-16,20.47,16.77,30.68
2021-05-17,23.18,14.67,31.01
2021-05-18,28.66,16.12,30.42
2021-05-19,22.04,16.4,30.67
2021-05-20,27.07,15.42,30.99
2021-05-21,27.28,15.24,30.63
2021-05-22,22.96,17.74,30.7
2021-05-23,25.34,16.47,30.47
2021-05-24,27.59,17.0,30.13
2021-05-25,23.7,15.65,30.79
2021-05-26,24.18,15.37,31.97
2021-05-27,23.54,16.13,30.52
2021-05-28,22.8,16.69,30.58
2021-05-29,23.65,15.86,30.81
2021-05-30,22.61,17.02,29.87
2021-05-31,25.24,15.45,31.62
2021-06-01,23.74,16.12,30.32
2021-06-02,25.85,18.02,31.4
2021-06-03,22.37,18.05,29.76
2021-06-04,26.25,17.15,31.48
2021-06-05,27.35,16.63,30.39
2021-06-06,21.79,16.71,30.16
2021-06-07,26.61,17.46,29.88
2021-06-08,28.4,18.57,29.56
2021-06-09,23.61,18.95,30.41
2021-06-10,29.46,17.61,29.57
2021-06-11,27.03,17.05,28.78
2021-06-12,24.85,18.55,28.88
2021-06-13,26.22,17.55,29.13
2021-06-14,27.51,17.93,29.28
2021-06-15,26.61,19.86,28.99
2021-06-16,27.6,19.44,29.75
2021-06-17,24.73,18.85,28.18
2021-06-18,26.97,17.49,28.77
2021-06-19,23.85,19.05,27.99
2021-06-20,26.5,19.97,28.93
2021-06-21,24.96,18.6,28.31
2021-06-22,25.33,20.39,28.47
2021-06-23,29.31,20.4,27.77
2021-06-24,29.05,20.83,28.89
2021-06-25,28.12,19.53,28.55
2021-06-26,24.74,19.87,28.08
2021-06-27,26.31,20.75,27.55
2021-06-28,29.39,-999.0,27.82
2021-06-29,27.26,18.94,27.06
2021-06-30,31.63,19.05,27.75
2021-07-01,27.78,19.78,28.37
2021-07-02,27.38,18.3,27.66
2021-07-03,26.38,19.49,26.5
2021-07-04,27.26,20.77,26.87
2021-07-05,26.68,17.52,26.05
2021-07-06,28.39,21.28,26.71
2021-07-07,28.88,20.9,26.49
2021-07-08,25.37,19.35,25.48
2021-07-09,24.26,20.38,25.5
2021-07-10,23.23,19.87,25.66
2021-07-11,27.89,21.12,25.5
2021-07-12,24.63,20.89,25.03
2021-07-13,22.5,18.53,25.54
2021-07-14,27.54,20.53,25.31
2021-07-15,31.71,19.76,24.92
2021-07-16,26.67,20.06,24.54
2021-07-17,28.31,19.26,25.39
2021-07-18,26.74,21.74,25.82
2021-07-19,26.32,21.04,24.16
2021-07-20,28.3,19.26,23.95
2021-07-21,25.82,18.67,24.33
2021-07-22,26.87,19.61,23.72
2021-07-23,26.9,20.43,23.65
2021-07-24,24.85,20.23,24.0
2021-07-25,28.1,21.23,22.77
2021-07-26,25.68,20.76,24.15
2021-07-27,24.44,20.92,23.09
2021-07-28,26.94,20.26,22.7
2021-07-29,23.98,18.53,22.67
2021-07-30,25.74,19.7,22.52
2021-07-31,25.57,20.94,21.79
2021-08-01,27.66,19.8,23.31
2021-08-02,26.33,20.33,22.05
2021-08-03,25.23,19.47,22.11
2021-08-04,26.81,18.73,22.3
2021-08-05,27.84,19.6,21.12
2021-08-06,26.06,-999.0,21.61
2021-08-07,24.85,18.99,21.05
2021-08-08,22.08,19.37,21.53
2021-08-09,22.46,18.63,20.17
2021-08-10,23.85,20.64,20.61
2021-08-11,23.11,19.18,20.22
2021-08-12,23.83,20.87,20.55
2021-08-13,24.18,20.9,20.41
2021-08-14,24.99,19.23,19.67
2021-08-15,23.65,18.25,19.5
2021-08-16,24.62,17.11,19.57
2021-08-17,23.63,17.66,19.1
2021-08-18,19.41,17.7,19.81
2021-08-19,21.33,20.39,18.95
2021-08-20,22.77,19.06,18.18
2021-08-21,20.48,19.26,18.61
2021-08-22,23.94,16.58,18.21
2021-08-23,25.65,17.53,17.89
2021-08-24,24.86,19.54,17.82
2021-08-25,21.83,18.86,18.17
2021-08-26,25.08,18.35,18.89
2021-08-27,22.22,18.98,17.96
2021-08-28,21.08,19.96,17.36
2021-08-29,20.36,18.02,17.72
2021-08-30,20.81,18.22,17.1
2021-08-31,20.46,18.26,16.85
2021-09-01,21.4,20.37,16.55
2021-09-02,21.2,15.78,16.24
2021-09-03,20.71,18.47,16.5
2021-09-04,21.39,17.58,16.6
2021-09-05,22.71,18.16,16.32
2021-09-06,22.05,16.84,16.02
2021-09-07,16.99,17.35,15.69
2021-09-08,14.66,18.0,16.27
2021-09-09,21.45,20.3,15.28
2021-09-10,16.65,17.89,16.09
2021-09-11,18.75,16.13,15.08
2021-09-12,16.66,16.44,15.02
2021-09-13,15.2,16.3,14.67
2021-09-14,19.69,14.85,14.83
2021-09-15,19.93,16.2,15.54
2021-09-16,17.06,17.15,15.07
2021-09-17,12.83,15.03,15.28
2021-09-18,16.72,17.24,14.81
2021-09-19,18.4,16.56,13.96
2021-09-20,14.45,15.22,14.1
2021-09-21,17.57,15.69,13.81
2021-09-22,16.97,17.31,14.95
2021-09-23,17.96,16.32,13.43
2021-09-24,16.84,15.47,14.33
2021-09-25,14.45,15.1,14.21
2021-09-26,18.58,15.29,15.03
2021-09-27,15.66,14.57,13.23
2021-09-28,15.72,12.85,13.73
2021-09-29,13.7,16.87,15.33
2021-09-30,14.47,14.86,12.82
2021-10-01,13.39,14.97,12.45
2021-10-02,14.6,14.38,12.28
2021-10-03,18.17,13.57,13.21
2021-10-04,11.79,13.99,12.08
2021-10-05,11.1,12.44,12.42
2021-10-06,17.07,16.19,12.75
2021-10-07,13.5,12.54,12.51
2021-10-08,12.37,12.61,12.56
2021-10-09,15.59,13.07,12.36
2021-10-10,12.09,14.66,13.05
2021-10-11,16.75,13.25,11.7
2021-10-12,14.25,11.86,11.72
2021-10-13,11.71,14.22,11.61
2021-10-14,16.8,13.56,12.37
2021-10-15,11.08,13.23,12.36
2021-10-16,13.57,13.27,11.98
2021-10-17,12.48,14.81,12.47
2021-10-18,14.29,14.46,11.16
2021-10-19,14.61,11.45,12.85
2021-10-20,11.36,13.62,12.63
2021-10-21,9.59,12.25,11.88
2021-10-22,11.82,12.22,12.83
2021-10-23,9.35,9.89,10.78
2021-10-24,14.54,11.28,11.07
2021-10-25,10.6,10.5,10.95
2021-10-26,9.4,12.0,11.66
2021-10-27,10.32,12.11,10.78
2021-10-28,7.07,8.83,11.62
2021-10-29,7.63,10.74,12.11
2021-10-30,11.79,11.75,11.52
2021-10-31,7.9,10.31,11.23
2021-11-01,6.94,11.09,10.67
2021-11-02,9.92,10.58,10.7
2021-11-03,11.05,10.43,11.89
2021-11-04,9.94,9.69,11.49
2021-11-05,10.32,8.61,10.99
2021-11-06,6.64,8.57,10.81
2021-11-07,5.14,10.27,10.36
2021-11-08,10.82,9.45,10.59
2021-11-09,7.01,9.16,12.61
2021-11-10,6.99,8.75,10.54
2021-11-11,9.99,8.74,11.12
2021-11-12,8.29,9.96,11.69
2021-11-13,7.93,8.45,10.58
2021-11-14,11.2,7.32,11.16
2021-11-15,5.43,9.28,11.69
2021-11-16,8.43,8.21,11.12
2021-11-17,6.54,8.32,14.34
2021-11-18,6.82,9.78,10.6
2021-11-19,9.2,8.03,11.9
2021-11-20,7.02,8.22,11.16
2021-11-21,6.94,6.63,11.75
2021-11-22,7.88,7.48,11.57
2021-11-23,4.87,8.19,11.06
2021-11-24,3.8,5.91,11.53
2021-11-25,3.26,7.55,10.86
2021-11-26,1.3,7.34,11.87
2021-11-27,9.23,7.17,11.73
2021-11-28,2.79,8.06,12.01
2021-11-29,4.44,7.25,12.39
2021-11-30,4.22,8.29,11.96
2021-12-01,5.28,5.71,11.9
2021-12-02,6.2,6.74,11.54
2021-12-03,6.19,6.59,11.67
2021-12-04,3.2,5.34,12.85
2021-12-05,3.94,7.26,13.17
2021-12-06,4.75,8.54,12.09
2021-12-07,3.6,6.1,12.31
2021-12-08,7.22,6.53,12.0
2021-12-09,4.91,6.02,13.25
2021-12-10,5.32,5.13,12.94
2021-12-11,5.1,3.94,14.28
2021-12-12,6.05,4.97,12.38
2021-12-13,4.0,4.2,12.66
2021-12-14,0.98,7.21,13.06
2021-12-15,4.31,5.31,13.42
2021-12-16,2.15,5.0,13.04
2021-12-17,2.34,6.16,12.9
2021-12-18,4.52,4.08,13.91
2021-12-19,5.78,4.36,13.91
2021-12-20,3.3,5.13,13.22
2021-12-21,3.83,6.02,14.67
2021-12-22,6.58,5.43,14.62
2021-12-23,3.63,5.11,14.01
2021-12-24,8.32,4.88,14.11
2021-12-25,4.22,5.14,14.51
2021-12-26,-0.46,4.89,13.97
2021-12-27,4.55,3.6,14.46
2021-12-28,3.79,4.63,13.92
2021-12-29,5.6,3.46,15.26
2021-12-30,4.35,4.56,14.31
2021-12-31,2.72,3.95,16.1
2022-01-01,0.55,6.93,14.97
2022-01-02,2.58,4.31,15.16
2022-01-03,1.31,2.91,15.13
2022-01-04,1.85,4.14,15.41
2022-01-05,4.21,4.76,16.73
2022-01-06,6.38,5.88,15.13
2022-01-07,3.85,3.59,16.88
2022-01-08,0.7,2.57,16.32
