Date,T_air,T_water,Discharge
2017-01-04,2.36,2.89,4.18
2017-01-05,1.67,2.12,5.09
2017-01-06,1.39,3.04,4.81
2017-01-07,2.24,3.98,4.32
2017-01-08,3.04,3.15,5.27
2017-01-09,2.25,3.08,6.37
2017-01-10,-1.19,3.17,4.81
2017-01-11,-0.53,2.93,5.59
2017-01-12,0.25,3.19,4.02
2017-01-13,1.03,2.23,4.34
2017-01-14,1.62,3.11,5.53
2017-01-15,0.13,2.95,6.39
2017-01-16,1.23,2.7,5.54
2017-01-17,0.11,2.79,5.05
2017-01-18,0.29,3.0,5.35
2017-01-19,-0.65,2.77,4.41
2017-01-20,-0.06,1.9,5.94
2017-01-21,-0.55,2.56,6.22
2017-01-22,-0.08,2.16,5.2
2017-01-23,2.38,2.47,5.25
2017-01-24,0.0,2.41,5.89
2017-01-25,4.33,2.78,5.38
2017-01-26,1.79,3.41,5.74
2017-01-27,1.45,2.93,7.53
2017-01-28,0.24,2.4,5.71
2017-01-29,2.15,2.82,5.68
2017-01-30,0.66,2.98,5.51
2017-01-31,1.54,3.45,6.68
2017-02-01,4.51,3.6,6.0
2017-02-02,1.37,2.98,5.69
2017-02-03,2.92,4.47,7.33
2017-02-04,0.75,3.45,7.47
2017-02-05,1.61,3.84,5.91
2017-02-06,3.84,3.53,4.96
2017-02-07,1.02,3.69,7.33
2017-02-08,4.01,4.07,6.04
2017-02-09,2.75,4.29,7.28
2017-02-10,1.3,4.11,5.14
2017-02-11,2.8,4.12,7.49
2017-02-12,3.28,3.78,5.88
2017-02-13,2.94,3.74,7.5
2017-02-14,0.39,3.85,6.99
2017-02-15,1.48,4.01,6.28
2017-02-16,2.14,3.56,6.79
2017-02-17,2.43,4.12,7.73
2017-02-18,3.35,4.42,7.33
2017-02-19,2.91,3.55,7.78
2017-02-20,1.19,3.44,8.96
2017-02-21,3.34,3.85,6.2
2017-02-22,3.71,4.19,8.81
2017-02-23,3.75,3.99,7.67
2017-02-24,4.47,4.95,6.94
2017-02-25,4.28,4.73,6.66
2017-02-26,3.93,4.67,7.64
2017-02-27,3.4,4.09,8.6
2017-02-28,1.6,3.93,7.83
2017-03-01,4.22,4.7,9.21
2017-03-02,4.07,3.84,6.91
2017-03-03,4.26,5.2,8.13
2017-03-04,2.51,4.62,7.2
2017-03-05,2.87,5.92,8.57
2017-03-06,5.54,5.82,9.05
2017-03-07,4.35,4.91,8.08
2017-03-08,5.34,5.13,6.4
2017-03-09,4.68,5.66,8.71
2017-03-10,4.81,6.03,8.97
2017-03-11,6.03,4.91,9.01
2017-03-12,4.41,4.85,9.74
2017-03-13,5.27,5.41,7.96
2017-03-14,4.73,5.91,9.43
2017-03-15,4.9,5.92,9.91
2017-03-16,5.19,6.21,7.6
2017-03-17,5.96,5.45,9.34
2017-03-18,5.25,5.04,8.75
2017-03-19,7.47,6.61,9.15
2017-03-20,5.03,5.9,9.56
2017-03-21,6.02,5.51,8.96
2017-03-22,5.86,6.43,8.87
2017-03-23,8.27,7.03,9.51
2017-03-24,6.91,6.79,8.67
2017-03-25,8.06,6.89,8.74
2017-03-26,5.18,6.87,10.21
2017-03-27,7.43,6.94,8.81
2017-03-28,8.32,6.78,10.33
2017-03-29,7.5,7.14,10.22
2017-03-30,8.83,7.88,8.53
2017-03-31,7.08,7.8,9.43
2017-04-01,9.54,8.03,10.99
2017-04-02,10.76,7.96,9.31
2017-04-03,7.72,8.26,9.78
2017-04-04,7.77,7.44,10.58
2017-04-05,10.2,8.66,10.89
2017-04-06,10.51,9.44,10.12
2017-04-07,8.14,8.22,9.9
2017-04-08,8.41,8.56,11.57
2017-04-09,8.73,8.96,11.88
2017-04-10,7.61,9.22,11.32
2017-04-11,8.28,8.52,10.66
2017-04-12,8.33,8.42,10.0
2017-04-13,8.77,7.96,10.03
2017-04-14,9.8,8.95,11.17
2017-04-15,10.28,9.92,11.13
2017-04-16,12.02,9.59,11.97
2017-04-17,9.11,9.44,11.41
2017-04-18,11.65,9.86,9.74
2017-04-19,10.36,9.81,11.83
2017-04-20,10.71,9.6,10.23
2017-04-21,11.74,10.48,10.77
2017-04-22,9.73,10.19,11.32
2017-04-23,11.69,10.29,12.76
2017-04-24,11.59,10.04,13.69
2017-04-25,12.13,11.14,11.73
2017-04-26,12.04,11.04,11.14
2017-04-27,14.79,11.01,11.75
2017-04-28,11.23,11.6,12.07
2017-04-29,11.51,11.0,11.14
2017-04-30,11.55,10.89,12.87
2017-05-01,11.78,10.93,11.65
2017-05-02,11.83,10.56,11.9
2017-05-03,14.17,11.77,12.07
2017-05-04,14.6,11.16,11.91
2017-05-05,12.35,11.4,12.27
2017-05-06,12.18,11.04,11.13
2017-05-07,13.89,12.02,11.21
2017-05-08,12.81,12.03,10.8
2017-05-09,14.37,12.17,12.06
2017-05-10,14.0,12.02,12.36
2017-05-11,12.08,11.85,12.13
2017-05-12,15.89,12.86,13.12
2017-05-13,16.33,12.81,11.8
2017-05-14,13.57,13.13,12.36
2017-05-15,13.98,12.68,10.97
2017-05-16,14.92,13.24,11.55
2017-05-17,15.11,13.83,12.44
2017-05-18,15.63,13.72,12.58
2017-05-19,17.38,13.69,11.68
2017-05-20,14.89,13.96,11.87
2017-05-21,14.27,13.7,10.72
2017-05-22,13.7,13.67,11.66
2017-05-23,14.6,13.54,12.67
2017-05-24,15.56,13.72,12.43
2017-05-25,17.87,14.25,12.38
2017-05-26,15.22,13.77,12.02
2017-05-27,16.22,13.88,11.99
2017-05-28,16.05,13.81,11.47
2017-05-29,17.61,13.99,12.56
2017-05-30,19.33,14.57,12.34
2017-05-31,15.77,15.05,12.39
2017-06-01,15.93,14.59,11.58
2017-06-02,17.87,15.36,10.28
2017-06-03,17.54,15.3,12.87
2017-06-04,19.04,14.79,11.61
2017-06-05,17.63,15.92,11.3
2017-06-06,16.59,15.92,12.54
2017-06-07,17.83,15.3,11.66
2017-06-08,18.54,16.04,12.81
2017-06-09,18.29,15.64,12.45
2017-06-10,18.0,16.08,12.49
2017-06-11,18.76,15.68,10.84
2017-06-12,18.97,15.62,12.89
2017-06-13,19.31,16.35,12.11
2017-06-14,18.51,16.5,11.59
2017-06-15,17.61,16.32,11.99
2017-06-16,18.06,16.0,10.43
2017-06-17,19.4,16.47,12.16
2017-06-18,17.05,16.59,10.99
2017-06-19,18.54,16.52,10.71
2017-06-20,17.69,16.55,10.55
2017-06-21,18.26,16.23,12.64
2017-06-22,19.82,17.17,11.22
2017-06-23,18.58,16.26,12.92
2017-06-24,18.46,16.93,11.24
2017-06-25,16.83,17.01,10.28
2017-06-26,19.41,16.88,10.72
2017-06-27,19.33,16.72,12.57
2017-06-28,21.2,16.92,11.43
2017-06-29,18.28,17.47,11.08
2017-06-30,18.95,16.5,11.61
2017-07-01,19.03,16.7,11.85
2017-07-02,20.66,17.15,12.31
2017-07-03,18.69,17.75,12.54
2017-07-04,19.17,17.42,11.06
2017-07-05,19.59,16.94,10.24
2017-07-06,19.11,17.2,10.94
2017-07-07,18.37,16.98,11.43
2017-07-08,19.16,16.96,10.41
2017-07-09,20.24,17.78,10.38
2017-07-10,17.73,16.66,11.37
2017-07-11,19.14,17.86,11.02
2017-07-12,18.15,17.45,11.04
2017-07-13,20.43,17.74,10.36
2017-07-14,17.17,16.88,10.73
2017-07-15,18.33,16.94,10.13
2017-07-16,19.45,16.51,11.53
2017-07-17,20.87,17.12,11.6
2017-07-18,18.91,17.5,9.25
2017-07-19,18.32,17.72,9.93
2017-07-20,21.23,17.03,9.42
2017-07-21,17.22,17.07,10.05
2017-07-22,16.3,16.83,10.45
2017-07-23,19.45,16.43,9.3
2017-07-24,18.3,17.17,9.67
2017-07-25,17.65,16.52,9.55
2017-07-26,19.7,16.88,10.46
2017-07-27,19.11,16.82,10.29
2017-07-28,18.11,16.61,9.6
2017-07-29,17.21,16.75,10.26
2017-07-30,19.76,16.83,9.63
2017-07-31,19.45,16.86,9.79
2017-08-01,18.51,16.69,11.28
2017-08-02,20.8,17.36,10.96
2017-08-03,17.25,17.68,8.78
2017-08-04,16.65,16.82,10.43
2017-08-05,17.6,17.06,10.35
2017-08-06,18.32,16.1,8.72
2017-08-07,18.61,16.76,10.23
2017-08-08,17.97,16.21,10.74
2017-08-09,18.62,16.09,8.55
2017-08-10,16.63,16.18,8.65
2017-08-11,19.8,17.16,10.13
2017-08-12,17.89,17.0,9.47
2017-08-13,19.26,16.84,9.63
2017-08-14,18.26,16.11,9.39
2017-08-15,18.32,16.63,9.37
2017-08-16,18.37,16.83,7.93
2017-08-17,18.14,16.75,9.76
2017-08-18,18.29,15.94,9.79
2017-08-19,19.03,16.4,8.6
2017-08-20,17.58,16.63,8.68
2017-08-21,18.11,16.84,7.43
2017-08-22,17.06,15.6,8.99
2017-08-23,18.8,16.5,8.97
2017-08-24,16.16,16.38,8.4
2017-08-25,19.04,16.8,9.28
2017-08-26,16.73,16.57,8.04
2017-08-27,14.95,16.18,8.69
2017-08-28,16.72,15.54,7.36
2017-08-29,15.64,14.89,8.08
2017-08-30,17.36,15.53,7.89
2017-08-31,15.46,15.89,8.15
2017-09-01,15.59,15.9,7.6
2017-09-02,13.75,15.27,7.72
2017-09-03,15.35,15.05,8.42
2017-09-04,12.87,14.65,7.34
2017-09-05,13.76,14.05,6.34
2017-09-06,16.45,14.35,8.95
2017-09-07,16.36,15.17,8.59
2017-09-08,15.8,14.15,6.38
2017-09-09,14.0,14.97,7.9
2017-09-10,14.98,14.15,6.88
2017-09-11,14.9,14.75,7.42
2017-09-12,13.39,13.43,7.38
2017-09-13,16.45,14.41,6.89
2017-09-14,15.56,13.92,6.38
2017-09-15,14.11,13.51,6.39
2017-09-16,14.27,14.06,6.15
2017-09-17,14.35,14.31,6.15
2017-09-18,11.51,13.16,6.69
2017-09-19,13.53,12.8,6.11
2017-09-20,12.87,13.19,7.16
2017-09-21,12.34,12.99,7.74
2017-09-22,13.06,13.16,6.03
2017-09-23,15.41,13.53,6.62
2017-09-24,13.88,13.12,6.76
2017-09-25,12.28,13.69,6.68
2017-09-26,13.51,13.01,6.3
2017-09-27,14.35,12.87,6.77
2017-09-28,13.63,12.35,6.5
2017-09-29,12.44,12.73,5.06
2017-09-30,11.45,12.45,6.69
2017-10-01,12.91,12.93,6.65
2017-10-02,12.39,12.64,5.27
2017-10-03,12.84,11.95,5.85
2017-10-04,12.38,12.42,6.31
2017-10-05,12.72,12.59,5.54
2017-10-06,10.67,12.67,6.51
2017-10-07,12.74,12.43,7.48
2017-10-08,11.24,12.22,4.91
2017-10-09,13.34,12.05,4.38
2017-10-10,9.87,11.86,5.67
2017-10-11,12.63,12.27,5.96
2017-10-12,10.62,11.04,5.14
2017-10-13,9.45,11.13,6.44
2017-10-14,9.5,10.71,4.16
2017-10-15,9.54,10.97,5.73
2017-10-16,10.28,11.22,4.64
2017-10-17,10.24,10.41,6.46
2017-10-18,8.77,9.44,6.63
2017-10-19,9.27,10.09,4.38
2017-10-20,11.72,10.79,4.5
2017-10-21,11.07,10.7,5.59
2017-10-22,9.36,10.51,4.55
2017-10-23,8.73,10.02,4.78
2017-10-24,8.68,9.44,4.79
2017-10-25,9.12,10.06,3.2
2017-10-26,7.0,9.18,4.68
2017-10-27,7.77,10.2,4.1
2017-10-28,5.92,9.16,4.22
2017-10-29,8.26,8.65,5.74
2017-10-30,8.4,8.62,3.54
2017-10-31,6.9,8.62,5.16
2017-11-01,9.22,8.67,4.26
2017-11-02,5.71,8.88,4.22
2017-11-03,5.28,8.18,5.05
2017-11-04,7.16,7.76,4.66
2017-11-05,8.0,8.86,4.81
2017-11-06,8.62,8.24,5.1
2017-11-07,5.91,8.3,4.04
2017-11-08,7.61,7.77,3.79
2017-11-09,6.13,7.99,3.38
2017-11-10,5.83,7.79,3.57
2017-11-11,6.96,6.9,6.57
2017-11-12,6.54,8.4,5.18
2017-11-13,3.73,7.71,3.08
2017-11-14,7.26,7.13,3.09
2017-11-15,7.01,6.9,4.51
2017-11-16,4.47,7.21,4.55
2017-11-17,5.57,7.02,4.54
2017-11-18,5.56,7.04,3.88
2017-11-19,5.15,6.86,3.97
2017-11-20,4.05,6.75,4.32
2017-11-21,3.78,6.9,4.11
2017-11-22,4.43,6.43,2.26
2017-11-23,5.75,5.85,3.84
2017-11-24,4.87,6.76,3.34
2017-11-25,3.66,6.67,4.15
2017-11-26,4.91,7.27,6.4
2017-11-27,0.45,5.01,4.3
2017-11-28,5.14,5.65,3.75
2017-11-29,1.56,4.38,4.74
2017-11-30,3.11,5.32,4.39
2017-12-01,2.09,4.67,4.34
2017-12-02,1.78,5.44,4.49
2017-12-03,4.62,4.51,5.65
2017-12-04,2.56,4.03,3.11
2017-12-05,3.44,4.52,4.4
2017-12-06,2.87,3.86,3.28
2017-12-07,3.41,4.96,4.48
2017-12-08,2.83,3.78,3.31
2017-12-09,1.11,4.36,3.72
2017-12-10,3.76,3.61,3.83
2017-12-11,1.88,4.18,4.86
2017-12-12,0.52,4.68,4.82
2017-12-13,1.8,4.08,3.11
2017-12-14,4.03,3.78,4.16
2017-12-15,3.17,4.18,3.57
2017-12-16,1.66,4.07,3.15
2017-12-17,1.59,4.13,4.0
2017-12-18,1.55,3.29,3.95
2017-12-19,4.36,4.32,6.16
2017-12-20,2.26,2.96,4.59
2017-12-21,2.26,3.76,3.16
2017-12-22,2.92,3.86,3.84
2017-12-23,1.91,4.23,5.13
2017-12-24,1.26,3.84,6.01
2017-12-25,1.28,3.15,3.1
2017-12-26,1.38,3.23,2.9
2017-12-27,1.37,3.62,5.93
2017-12-28,2.24,3.55,4.78
2017-12-29,1.39,3.28,3.8
2017-12-30,2.17,3.35,4.96
2017-12-31,1.15,3.73,2.46
